# STATION: LBNL1
# STATION NAME: Berkeley Lab
# LATITUDE: 37.8771
# LONGITUDE: -122.2486
# ELEVATION [ft]: 888
# STATE: CA
Station_ID,Date_Time,pressure_set_1,air_temp_set_1,air_temp_set_2,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,precip_accum_fifteen_minute_set_1,solar_radiation_set_1,volt_set_1,dew_point_temperature_set_1d,wind_chill_set_1d,wind_cardinal_direction_set_1d,sea_level_pressure_set_1d,heat_index_set_1d,wet_bulb_temperature_set_1d,altimeter_set_1d
LBNL1,09/11/2019 10:15 PDT,29.13,68.49,64.31,69.29,1.52,232.8,4.65,0.0,546.3,13.08,57.98,,SW,30.06,,,
LBNL1,09/11/2019 10:30 PDT,29.14,69.75,65.53,63.03,2.06,275.1,6.55,0.0,584.2,13.05,56.54,,W,30.06,,,
LBNL1,09/11/2019 10:45 PDT,29.13,71.17,66.6,59.65,3.11,283.9,5.66,0.0,618.6,13.04,56.36,,WNW,30.06,,,
LBNL1,09/11/2019 11:00 PDT,29.14,72.34,67.3,57.15,3.42,269.2,6.8,0.0,649.6,13.03,56.27,,W,30.06,,,
LBNL1,09/11/2019 11:15 PDT,29.14,72.28,66.65,57.88,3.69,267.6,7.56,0.0,676.4,13.02,56.57,,W,30.07,,,
LBNL1,09/11/2019 11:30 PDT,29.14,71.91,66.63,58.67,3.76,279.6,6.96,0.0,701.2,13.01,56.59,,W,30.07,,,
LBNL1,09/11/2019 11:45 PDT,29.14,72.34,67.23,58.2,3.18,282.1,5.03,0.0,727.5,13.01,56.78,,WNW,30.06,,,
LBNL1,09/11/2019 12:00 PDT,29.14,73.0,68.38,57.0,4.23,272.4,7.94,0.0,750.2,13.0,56.82,,W,30.06,,,
LBNL1,09/11/2019 12:15 PDT,29.14,73.98,68.86,54.58,4.16,275.5,7.56,0.0,766.5,12.99,56.53,,W,30.06,,,
LBNL1,09/11/2019 12:30 PDT,29.14,74.1,68.32,53.89,5.26,283.3,8.7,0.0,780.5,12.98,56.29,,WNW,30.06,,,
LBNL1,09/11/2019 12:45 PDT,29.13,74.03,68.22,53.79,5.1,275.4,8.48,0.0,792.1,12.97,56.17,,W,30.05,,,
LBNL1,09/11/2019 13:00 PDT,29.13,74.88,70.14,52.25,4.88,274.1,8.32,0.0,799.4,12.96,56.16,,W,30.05,,,
LBNL1,09/11/2019 13:15 PDT,29.13,76.24,71.26,49.44,5.5,276.3,9.24,0.0,802.0,12.95,55.89,,W,30.04,,,
LBNL1,09/11/2019 13:30 PDT,29.12,76.75,71.53,48.39,5.08,276.9,9.31,0.0,799.6,12.94,55.77,,W,30.03,,,
LBNL1,09/11/2019 13:45 PDT,29.12,77.9,73.0,47.18,5.14,280.9,8.79,0.0,794.5,12.93,56.13,,W,30.03,,,
LBNL1,09/11/2019 14:00 PDT,29.12,79.12,73.62,44.93,5.75,275.3,9.4,0.0,784.7,12.92,55.9,,W,30.03,,,
LBNL1,09/11/2019 14:15 PDT,29.11,79.74,73.9,42.76,6.53,273.0,11.14,0.0,771.2,12.91,55.1,,W,30.02,,,
LBNL1,09/11/2019 14:30 PDT,29.11,79.47,73.72,42.67,7.52,276.3,11.77,0.0,751.1,12.91,54.8,,W,30.02,,,
LBNL1,09/11/2019 14:45 PDT,29.1,79.48,73.36,42.18,7.05,268.8,11.45,0.0,733.5,12.92,54.49,,W,30.01,,,
LBNL1,09/11/2019 15:00 PDT,29.1,79.54,73.35,42.07,6.55,277.2,10.6,0.0,710.5,12.91,54.47,,W,30.01,,,
LBNL1,09/11/2019 15:15 PDT,29.09,79.54,72.9,42.3,5.08,271.0,9.53,0.0,685.7,12.9,54.62,,W,30.0,,,
LBNL1,09/11/2019 15:30 PDT,29.09,79.47,71.49,43.19,4.38,247.6,8.55,0.0,657.2,12.89,55.13,,WSW,30.0,,,
LBNL1,09/11/2019 15:45 PDT,29.09,79.05,71.73,43.44,4.12,242.2,7.78,0.0,625.7,12.89,54.91,,WSW,30.0,,,
LBNL1,09/11/2019 16:00 PDT,29.09,79.07,71.1,41.5,2.75,238.3,6.71,0.0,593.2,12.88,53.67,,WSW,30.0,,,
LBNL1,09/11/2019 16:15 PDT,29.09,79.68,71.67,39.57,2.66,250.7,7.47,0.0,557.9,12.88,52.92,,WSW,29.99,,,
LBNL1,09/11/2019 16:30 PDT,29.09,80.1,72.34,37.6,2.37,227.9,5.66,0.0,519.2,12.88,51.92,,SW,29.99,79.58,,
LBNL1,09/11/2019 16:45 PDT,29.09,79.72,72.68,36.5,2.95,213.7,6.8,0.0,476.1,12.87,50.77,,SSW,29.99,,,
LBNL1,09/11/2019 17:00 PDT,29.09,80.01,72.77,35.9,2.35,239.6,5.5,0.0,433.2,12.87,50.59,,WSW,29.99,79.4,,
LBNL1,09/11/2019 17:15 PDT,29.09,79.99,72.57,34.46,3.49,235.4,7.34,0.0,388.8,12.87,49.47,,SW,29.99,,,
LBNL1,09/11/2019 17:30 PDT,29.09,79.72,73.36,34.09,1.92,194.8,7.09,0.0,342.6,12.87,48.94,,SSW,29.99,,,
LBNL1,09/11/2019 17:45 PDT,29.09,80.6,74.16,32.54,1.48,157.1,3.74,0.0,296.5,12.87,48.48,,SSE,29.99,79.89,,
LBNL1,09/11/2019 18:00 PDT,29.08,80.71,73.85,33.77,2.33,188.5,5.19,0.0,248.5,12.86,49.56,,S,29.98,79.91,,
LBNL1,09/11/2019 18:15 PDT,29.08,79.86,73.17,33.66,2.17,225.8,5.03,0.0,201.8,12.87,48.72,,SW,29.99,,,
LBNL1,09/11/2019 18:30 PDT,29.08,78.57,73.4,33.16,2.3,249.9,4.81,0.0,156.5,12.88,47.19,,WSW,29.99,,,
LBNL1,09/11/2019 18:45 PDT,29.07,76.8,73.18,36.19,2.26,198.2,4.88,0.0,112.4,12.88,47.94,,SSW,29.98,,,
LBNL1,09/11/2019 19:00 PDT,29.07,75.15,72.81,36.7,1.36,243.3,3.83,0.0,63.05,12.89,46.83,,WSW,29.99,,,
LBNL1,09/11/2019 19:15 PDT,29.07,74.21,72.77,38.77,1.41,87.8,3.36,0.0,23.99,12.89,47.45,,E,29.98,,,
LBNL1,09/11/2019 19:30 PDT,29.06,73.42,72.54,40.77,2.33,316.2,5.19,0.0,6.43,12.9,48.08,,NW,29.98,,,
LBNL1,09/11/2019 19:45 PDT,29.06,72.37,71.92,43.86,4.18,351.3,9.08,0.0,1.39,12.91,49.08,,N,29.98,,,
LBNL1,09/11/2019 20:00 PDT,29.07,71.92,72.61,46.18,6.13,354.1,9.62,0.0,0.09,12.92,50.05,,N,29.99,,,
LBNL1,09/11/2019 20:15 PDT,29.07,71.62,72.0,46.14,6.44,1.74,10.76,0.0,0.0,12.92,49.75,,N,29.99,,,
LBNL1,09/11/2019 20:30 PDT,29.07,71.02,71.49,45.44,8.52,0.63,11.83,0.0,0.0,12.93,48.79,,N,30.0,,,
LBNL1,09/11/2019 20:45 PDT,29.07,70.72,70.97,44.45,9.91,10.61,13.42,0.0,0.0,12.94,47.93,,N,30.0,,,
LBNL1,09/11/2019 21:00 PDT,29.07,70.57,71.56,42.26,9.93,6.39,15.95,0.0,0.0,12.95,46.45,,N,29.99,,,
LBNL1,09/11/2019 21:15 PDT,29.07,70.68,71.58,38.85,11.56,3.17,16.55,0.0,0.0,12.96,44.33,,N,30.0,,,
LBNL1,09/11/2019 21:30 PDT,29.08,71.11,72.36,35.49,9.42,356.3,15.41,0.0,0.0,12.96,42.35,,N,30.0,,,
LBNL1,09/11/2019 21:45 PDT,29.08,71.47,72.81,34.93,9.51,7.2,15.73,0.0,0.0,12.97,42.26,,N,30.0,,,
LBNL1,09/11/2019 22:00 PDT,29.07,71.64,72.73,34.3,8.88,4.09,15.28,0.0,0.0,12.97,41.93,,N,29.99,,,
LBNL1,09/11/2019 22:15 PDT,29.07,71.65,72.64,35.22,8.59,9.71,15.1,0.0,0.0,12.98,42.63,,N,29.99,,,
LBNL1,09/11/2019 22:30 PDT,29.07,71.47,72.36,36.89,5.75,12.71,11.52,0.0,0.0,12.98,43.68,,NNE,29.99,,,
LBNL1,09/11/2019 22:45 PDT,29.08,71.02,72.27,38.46,3.71,351.1,8.7,0.0,0.0,12.98,44.37,,N,30.0,,,
LBNL1,09/11/2019 23:00 PDT,29.07,70.38,71.46,39.62,1.74,308.2,4.27,0.0,0.0,12.98,44.57,,NW,29.99,,,
LBNL1,09/11/2019 23:15 PDT,29.07,69.75,71.8,41.43,2.95,326.2,6.8,0.0,0.0,12.98,45.18,,NW,29.99,,,
LBNL1,09/11/2019 23:30 PDT,29.07,69.4,71.22,42.56,3.87,308.9,6.04,0.0,0.0,12.99,45.57,,NW,30.0,,,
LBNL1,09/11/2019 23:45 PDT,29.07,68.77,69.66,43.66,0.92,142.0,2.98,0.0,0.0,12.99,45.67,,SE,30.0,,,
LBNL1,09/12/2019 00:00 PDT,29.08,67.86,69.73,45.25,0.38,272.2,1.83,0.0,0.0,12.99,45.79,,W,30.0,,,
LBNL1,09/12/2019 00:15 PDT,29.08,67.24,69.82,46.6,0.36,135.4,2.66,0.0,0.0,13.0,46.0,,SE,30.01,,,
LBNL1,09/12/2019 00:30 PDT,29.08,67.06,69.37,46.84,1.92,150.8,3.51,0.0,0.0,13.0,45.97,,SSE,30.01,,,
LBNL1,09/12/2019 00:45 PDT,29.08,66.6,68.7,47.81,2.24,143.7,3.36,0.0,0.0,13.0,46.09,,SE,30.01,,,
LBNL1,09/12/2019 01:00 PDT,29.08,66.04,68.49,49.2,2.71,138.3,3.96,0.0,0.0,13.01,46.34,,SE,30.01,,,
LBNL1,09/12/2019 01:15 PDT,29.08,65.71,69.48,49.14,1.19,71.82,2.82,0.0,0.0,13.01,46.0,,ENE,30.01,,,
LBNL1,09/12/2019 01:30 PDT,29.08,66.34,70.02,48.4,0.65,330.3,2.37,0.0,0.0,13.01,46.18,,NNW,30.02,,,
LBNL1,09/12/2019 01:45 PDT,29.08,66.78,68.99,48.27,1.95,147.1,4.12,0.0,0.0,13.01,46.51,,SSE,30.01,,,
LBNL1,09/12/2019 02:00 PDT,29.08,66.31,68.18,49.32,2.8,142.5,3.6,0.0,0.0,13.02,46.65,,SE,30.02,,,
LBNL1,09/12/2019 02:15 PDT,29.08,65.84,68.43,50.79,2.24,135.5,3.22,0.0,0.0,13.02,47.0,,SE,30.02,,,
LBNL1,09/12/2019 02:30 PDT,29.08,65.66,67.71,51.15,2.68,121.0,3.29,0.0,0.0,13.02,47.02,,ESE,30.02,,,
LBNL1,09/12/2019 02:45 PDT,29.08,65.7,68.65,51.37,1.48,121.2,2.53,0.0,0.0,13.02,47.17,,ESE,30.02,,,
LBNL1,09/12/2019 03:00 PDT,29.08,65.84,70.07,50.2,0.92,101.7,1.97,0.0,0.0,13.03,46.69,,ESE,30.01,,,
LBNL1,09/12/2019 03:15 PDT,29.08,66.13,70.38,49.45,0.29,50.48,1.97,0.0,0.0,13.03,46.55,,NE,30.01,,,
LBNL1,09/12/2019 03:30 PDT,29.08,66.38,69.91,49.09,0.43,76.83,1.61,0.0,0.0,13.03,46.59,,ENE,30.02,,,
LBNL1,09/12/2019 03:45 PDT,29.08,66.6,70.9,48.6,1.05,40.11,2.44,0.0,0.0,13.03,46.53,,NE,30.01,,,
LBNL1,09/12/2019 04:00 PDT,29.08,67.44,70.7,47.1,0.34,15.16,1.68,0.0,0.0,13.03,46.47,,NNE,30.01,,,
LBNL1,09/12/2019 04:15 PDT,29.08,67.77,71.29,46.31,0.78,322.9,2.53,0.0,0.0,13.03,46.32,,NW,30.01,,,
LBNL1,09/12/2019 04:30 PDT,29.08,67.5,67.64,47.26,1.25,307.3,2.66,0.0,0.0,13.03,46.61,,NW,30.01,,,
LBNL1,09/12/2019 04:45 PDT,29.08,66.24,66.97,49.62,0.11,342.2,1.14,0.0,0.0,13.03,46.75,,NNW,30.01,,,
LBNL1,09/12/2019 05:00 PDT,29.08,65.32,66.36,52.12,0.83,128.8,2.53,0.0,0.0,13.03,47.2,,SE,30.01,,,
LBNL1,09/12/2019 05:15 PDT,29.09,64.54,66.61,54.46,0.27,172.9,2.66,0.0,0.0,13.03,47.65,,S,30.02,,,
LBNL1,09/12/2019 05:30 PDT,29.08,64.15,66.25,56.54,2.93,135.2,5.1,0.0,0.0,13.04,48.29,,SE,30.02,,,
LBNL1,09/12/2019 05:45 PDT,29.09,64.06,67.98,56.45,0.36,99.7,1.97,0.0,0.0,13.04,48.16,,E,30.02,,,
LBNL1,09/12/2019 06:00 PDT,29.08,64.76,68.67,52.84,0.07,12.5,1.3,0.0,0.0,13.04,47.05,,NNE,30.02,,,
LBNL1,09/12/2019 06:15 PDT,29.09,65.25,68.85,50.89,0.74,313.1,2.82,0.0,0.0,13.05,46.5,,NW,30.02,,,
LBNL1,09/12/2019 06:30 PDT,29.09,65.35,68.34,50.93,1.28,37.15,4.21,0.0,0.05,13.05,46.62,,NE,30.02,,,
LBNL1,09/12/2019 06:45 PDT,29.09,65.44,68.94,51.75,0.27,237.5,1.36,0.0,1.49,13.05,47.13,,WSW,30.02,,,
LBNL1,09/12/2019 07:00 PDT,29.09,65.55,68.85,52.46,0.0,,0.0,0.0,6.48,13.05,47.59,,,30.02,,,
LBNL1,09/12/2019 07:15 PDT,,65.71,68.76,,,,,,,,,,,None,,,
LBNL1,09/12/2019 07:30 PDT,29.1,65.95,69.24,51.63,1.14,283.4,2.53,0.0,46.5,13.04,47.54,,WNW,30.03,,,
LBNL1,09/12/2019 07:45 PDT,29.1,66.13,69.21,51.51,0.04,185.2,1.23,0.0,104.6,13.04,47.64,,S,30.04,,,
LBNL1,09/12/2019 08:00 PDT,29.1,66.33,69.48,51.55,0.36,283.6,1.61,0.0,146.5,13.04,47.85,,WNW,30.03,,,
LBNL1,09/12/2019 08:15 PDT,29.11,66.58,69.12,51.36,0.29,226.2,2.21,0.0,192.6,13.04,47.98,,SW,30.04,,,
LBNL1,09/12/2019 08:30 PDT,29.11,66.7,69.13,51.24,0.63,124.3,2.15,0.0,237.8,13.04,48.03,,SE,30.04,,,
LBNL1,09/12/2019 08:45 PDT,29.11,66.88,69.62,51.94,0.2,271.5,2.37,0.0,282.6,13.03,48.56,,W,30.05,,,
LBNL1,09/12/2019 09:00 PDT,29.12,67.26,69.57,52.88,0.16,235.1,1.68,0.0,329.8,13.03,49.4,,SW,30.05,,,
LBNL1,09/12/2019 09:15 PDT,29.13,67.68,68.47,53.61,0.81,271.5,3.04,0.0,374.3,13.03,50.16,,W,30.06,,,
LBNL1,09/12/2019 09:30 PDT,29.13,68.34,68.61,53.77,1.01,255.7,2.91,0.0,414.5,13.03,50.85,,WSW,30.06,,,
LBNL1,09/12/2019 09:45 PDT,29.14,71.83,69.22,50.63,1.39,257.7,3.51,0.0,458.5,13.02,52.46,,WSW,30.06,,,
LBNL1,09/12/2019 10:00 PDT,29.14,74.53,70.09,46.36,1.57,228.7,3.36,0.0,503.5,13.02,52.55,,SW,30.06,,,
LBNL1,09/12/2019 10:15 PDT,29.14,75.61,71.01,44.15,1.05,244.6,2.91,0.0,545.3,13.0,52.21,,WSW,30.06,,,
LBNL1,09/12/2019 10:30 PDT,29.14,76.69,72.19,42.84,1.36,250.8,4.12,0.0,582.0,12.98,52.38,,WSW,30.06,,,
LBNL1,09/12/2019 10:45 PDT,29.14,78.37,73.27,40.42,1.81,235.6,3.51,0.0,615.4,12.97,52.32,,SW,30.06,,,
LBNL1,09/12/2019 11:00 PDT,29.14,79.41,74.59,38.11,1.99,243.1,4.27,0.0,647.6,12.96,51.66,,WSW,30.05,,,
LBNL1,09/12/2019 11:15 PDT,29.14,80.49,75.56,35.98,3.47,237.7,6.04,0.0,676.7,12.95,51.07,,WSW,30.04,79.93,,
LBNL1,09/12/2019 11:30 PDT,29.13,81.3,76.66,34.62,3.44,275.7,5.73,0.0,703.8,12.94,50.76,,W,30.04,80.38,,
LBNL1,09/12/2019 11:45 PDT,29.13,82.0,77.0,35.26,3.22,287.4,5.1,0.0,729.2,12.93,51.87,,WNW,30.03,80.95,,
LBNL1,09/12/2019 12:00 PDT,29.13,82.51,77.67,35.92,3.83,278.4,7.16,0.0,748.9,12.93,52.83,,W,30.03,81.42,,
LBNL1,09/12/2019 12:15 PDT,29.13,83.19,78.64,35.05,4.79,276.4,8.03,0.0,766.3,12.92,52.77,,W,30.03,81.88,,
LBNL1,09/12/2019 12:30 PDT,29.12,83.89,79.05,33.99,3.36,262.4,7.02,0.0,776.6,12.91,52.56,,W,30.02,82.36,,
LBNL1,09/12/2019 12:45 PDT,29.12,84.7,79.86,32.66,4.07,267.4,7.34,0.0,788.8,12.9,52.19,,W,30.02,82.91,,
LBNL1,09/12/2019 13:00 PDT,29.11,85.89,80.91,31.39,4.45,277.6,8.1,0.0,800.0,12.89,52.17,,W,30.01,83.84,,
LBNL1,09/12/2019 13:15 PDT,29.11,86.4,81.5,30.52,5.26,273.1,9.4,0.0,803.0,12.88,51.86,,W,30.0,84.2,,
LBNL1,09/12/2019 13:30 PDT,29.1,88.0,84.4,25.7,5.39,280.6,11.68,0.0,806.0,12.86,48.64,,W,30.0,85.09,,
LBNL1,09/12/2019 13:45 PDT,29.1,90.0,85.6,22.54,3.89,252.0,9.46,0.0,802.0,12.85,46.87,,WSW,29.99,86.63,,
LBNL1,09/12/2019 14:00 PDT,29.09,90.9,85.5,21.25,3.85,283.5,11.07,0.0,792.6,12.84,46.09,,WNW,29.98,87.35,,
LBNL1,09/12/2019 14:15 PDT,29.09,91.51,86.11,18.98,5.28,214.0,15.57,0.0,779.2,12.83,43.65,,SW,29.97,87.68,,
LBNL1,09/12/2019 14:30 PDT,29.08,92.89,87.8,16.33,3.83,241.6,10.16,0.0,763.9,12.83,40.92,,WSW,29.97,88.73,,
LBNL1,09/12/2019 14:45 PDT,29.08,93.7,88.0,14.78,3.96,92.8,10.85,0.0,746.7,12.82,39.04,,E,29.97,89.35,,
LBNL1,09/12/2019 15:00 PDT,29.07,94.5,88.59,13.66,3.02,51.87,7.85,0.0,723.8,12.81,37.7,,NE,29.96,90.0,,
LBNL1,09/12/2019 15:15 PDT,29.07,95.31,88.9,13.5,3.67,36.81,10.6,0.0,694.6,12.8,38.05,,NE,29.95,90.76,,
LBNL1,09/12/2019 15:30 PDT,29.06,95.9,88.39,14.27,2.82,299.3,8.7,0.0,663.5,12.8,39.93,,WNW,29.95,91.43,,
LBNL1,09/12/2019 15:45 PDT,29.06,95.5,88.5,14.16,3.2,268.1,8.41,0.0,630.9,12.79,39.41,,W,29.94,91.02,,
LBNL1,09/12/2019 16:00 PDT,29.06,94.41,86.11,16.29,4.38,272.7,10.54,0.0,592.9,12.79,42.1,,W,29.95,90.22,,
LBNL1,09/12/2019 16:15 PDT,29.06,93.09,85.41,16.83,5.17,273.6,8.93,0.0,554.7,12.78,41.85,,W,29.94,88.98,,
LBNL1,09/12/2019 16:30 PDT,29.05,91.9,85.1,17.67,3.85,263.5,7.09,0.0,517.1,12.78,42.13,,W,29.94,87.91,,
LBNL1,09/12/2019 16:45 PDT,29.05,91.99,84.9,20.36,3.74,270.8,7.56,0.0,474.2,12.79,45.88,,W,29.94,88.33,,
LBNL1,09/12/2019 17:00 PDT,29.05,91.29,84.4,21.13,4.23,276.3,7.47,0.0,430.0,12.79,46.26,,W,29.94,87.73,,
LBNL1,09/12/2019 17:15 PDT,29.05,90.5,82.99,22.73,3.56,257.2,5.79,0.0,384.4,12.79,47.52,,WSW,29.94,87.16,,
