# STATION: LBNL1
# STATION NAME: Berkeley Lab
# LATITUDE: 37.8771
# LONGITUDE: -122.2486
# ELEVATION [ft]: 888
# STATE: CA
Station_ID,Date_Time,pressure_set_1,air_temp_set_1,air_temp_set_2,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,precip_accum_fifteen_minute_set_1,solar_radiation_set_1,volt_set_1,dew_point_temperature_set_1d,wind_chill_set_1d,wind_cardinal_direction_set_1d,sea_level_pressure_set_1d,heat_index_set_1d,wet_bulb_temperature_set_1d,altimeter_set_1d
LBNL1,09/10/2020 00:45 PDT,28.99,56.66,55.72,93.4,1.65,329.8,3.43,0.0,0.0,13.14,54.76,,NNW,29.94,,,
LBNL1,09/10/2020 01:00 PDT,28.99,56.76,55.75,93.4,0.26,316.2,2.6,0.0,0.0,13.14,54.86,,NW,29.93,,,
LBNL1,09/10/2020 01:15 PDT,28.99,56.9,55.68,93.3,0.34,20.9,2.29,0.0,0.0,13.14,54.97,,NNE,29.94,,,
LBNL1,09/10/2020 01:30 PDT,28.99,56.84,55.51,93.2,0.11,30.09,1.45,0.0,0.0,13.13,54.88,,NNE,29.94,,,
LBNL1,09/10/2020 01:45 PDT,28.99,56.7,55.43,93.1,1.29,307.8,3.21,0.0,0.0,13.13,54.71,,NW,29.94,,,
LBNL1,09/10/2020 02:00 PDT,28.99,56.38,55.31,93.1,1.77,312.7,3.89,0.0,0.0,13.13,54.39,,NW,29.94,,,
LBNL1,09/10/2020 02:15 PDT,28.99,56.46,55.35,93.1,0.71,315.3,2.29,0.0,0.0,13.13,54.47,,NW,29.94,,,
LBNL1,09/10/2020 02:30 PDT,29.0,56.35,55.29,93.1,2.04,325.1,3.74,0.0,0.0,13.14,54.36,,NW,29.95,,,
LBNL1,09/10/2020 02:45 PDT,29.0,56.44,55.58,93.2,1.31,314.3,3.66,0.0,0.0,13.14,54.48,,NW,29.95,,,
LBNL1,09/10/2020 03:00 PDT,29.01,56.5,55.52,93.3,1.93,308.8,3.97,0.0,0.0,13.14,54.57,,NW,29.95,,,
LBNL1,09/10/2020 03:15 PDT,29.01,56.59,55.6,93.3,1.32,341.2,2.6,0.0,0.0,13.14,54.66,,NNW,29.95,,,
LBNL1,09/10/2020 03:30 PDT,29.01,56.64,55.55,93.3,1.0,328.5,2.6,0.0,0.0,13.14,54.71,,NNW,29.95,,,
LBNL1,09/10/2020 03:45 PDT,29.01,56.74,55.63,93.2,0.03,31.18,1.37,0.0,0.0,13.13,54.78,,NNE,29.95,,,
LBNL1,09/10/2020 04:00 PDT,29.01,56.82,55.6,93.2,0.07,258.1,1.22,0.0,0.0,13.13,54.86,,WSW,29.95,,,
LBNL1,09/10/2020 04:15 PDT,29.01,56.94,55.83,93.1,0.0,,0.31,0.0,0.0,13.13,54.95,,,29.96,,,
LBNL1,09/10/2020 04:30 PDT,29.01,57.01,55.86,93.1,0.0,,0.0,0.0,0.0,13.13,55.02,,,29.96,,,
LBNL1,09/10/2020 04:45 PDT,29.01,57.11,56.09,93.1,0.0,,0.0,0.0,0.0,13.13,55.12,,,29.96,,,
LBNL1,09/10/2020 05:00 PDT,29.01,57.12,56.0,93.2,0.0,,0.0,0.0,0.0,13.13,55.16,,,29.96,,,
LBNL1,09/10/2020 05:15 PDT,29.02,57.11,56.05,93.2,0.0,,0.0,0.0,0.0,13.13,55.15,,,29.97,,,
LBNL1,09/10/2020 05:30 PDT,29.03,57.18,56.09,93.2,0.97,276.4,2.9,0.0,0.0,13.13,55.21,,W,29.97,,,
LBNL1,09/10/2020 05:45 PDT,29.03,57.19,56.13,93.2,1.69,290.7,3.51,0.0,0.0,13.13,55.22,,WNW,29.98,,,
LBNL1,09/10/2020 06:00 PDT,29.03,57.05,55.98,93.2,1.72,299.9,2.9,0.0,0.0,13.13,55.09,,WNW,29.98,,,
LBNL1,09/10/2020 06:15 PDT,29.04,57.02,56.02,93.2,0.81,318.8,3.21,0.0,0.0,13.13,55.06,,NW,29.99,,,
LBNL1,09/10/2020 06:30 PDT,29.04,57.04,56.06,93.3,1.29,303.6,2.9,0.0,0.0,13.13,55.11,,WNW,29.99,,,
LBNL1,09/10/2020 06:45 PDT,29.04,56.9,55.7,93.2,1.44,332.8,2.9,0.0,0.29,13.13,54.94,,NNW,29.99,,,
LBNL1,09/10/2020 07:00 PDT,29.05,56.82,55.64,93.2,1.22,320.8,3.21,0.0,1.0,13.13,54.86,,NW,29.99,,,
LBNL1,09/10/2020 07:15 PDT,29.06,56.74,55.8,93.2,2.3,311.3,4.27,0.0,3.73,13.13,54.78,,NW,30.0,,,
LBNL1,09/10/2020 07:30 PDT,29.06,56.91,55.93,93.3,2.69,277.2,4.58,0.0,7.1,13.13,54.98,,W,30.01,,,
LBNL1,09/10/2020 07:45 PDT,29.06,56.92,55.83,93.4,2.3,326.2,3.82,0.0,11.97,13.13,55.02,,NW,30.01,,,
LBNL1,09/10/2020 08:00 PDT,29.07,56.97,55.86,93.4,2.08,308.9,3.89,0.0,15.91,13.13,55.07,,NW,30.02,,,
LBNL1,09/10/2020 08:15 PDT,29.07,56.95,55.92,93.4,3.32,285.6,5.34,0.0,20.04,13.13,55.05,,WNW,30.02,,,
LBNL1,09/10/2020 08:30 PDT,29.07,56.81,55.75,93.4,3.77,294.1,6.26,0.0,24.54,13.13,54.91,,WNW,30.02,,,
LBNL1,09/10/2020 08:45 PDT,29.08,56.99,55.9,93.5,0.71,289.6,4.05,0.0,26.85,13.13,55.12,,WNW,30.03,,,
LBNL1,09/10/2020 09:00 PDT,29.09,56.97,55.57,93.3,2.25,329.1,5.11,0.0,36.64,13.13,55.04,,NNW,30.04,,,
LBNL1,09/10/2020 09:15 PDT,29.09,57.03,55.81,93.3,2.0,308.6,3.82,0.0,39.49,13.13,55.1,,NW,30.04,,,
LBNL1,09/10/2020 09:30 PDT,29.09,57.05,55.78,93.3,3.02,299.2,5.5,0.0,40.1,13.13,55.12,,WNW,30.04,,,
LBNL1,09/10/2020 09:45 PDT,29.09,57.18,55.93,93.3,1.16,301.5,3.13,0.0,47.73,13.13,55.24,,WNW,30.04,,,
LBNL1,09/10/2020 10:00 PDT,29.1,57.39,55.97,93.2,1.98,291.4,4.2,0.0,61.15,13.13,55.42,,WNW,30.05,,,
LBNL1,09/10/2020 10:15 PDT,29.1,57.42,56.01,93.1,2.2,275.7,4.5,0.0,68.42,13.13,55.42,,W,30.05,,,
LBNL1,09/10/2020 10:30 PDT,29.1,57.53,55.81,92.9,2.09,286.0,4.05,0.0,73.76,13.12,55.47,,WNW,30.05,,,
LBNL1,09/10/2020 10:45 PDT,29.1,57.86,56.11,92.7,0.71,265.0,2.52,0.0,91.0,13.12,55.74,,W,30.05,,,
LBNL1,09/10/2020 11:00 PDT,,58.34,56.23,,,,,,,,,,,None,,,
LBNL1,09/10/2020 11:15 PDT,29.1,58.8,56.7,91.6,2.28,107.4,4.96,0.0,148.9,13.11,56.34,,ESE,30.05,,,
LBNL1,09/10/2020 11:30 PDT,29.1,59.66,57.41,90.4,1.37,125.9,4.66,0.0,151.6,13.11,56.82,,SE,30.04,,,
LBNL1,09/10/2020 11:45 PDT,29.1,60.16,57.64,89.0,0.69,289.3,2.21,0.0,154.1,13.1,56.88,,WNW,30.05,,,
LBNL1,09/10/2020 12:00 PDT,29.1,60.61,57.68,88.2,0.99,265.4,2.29,0.0,165.5,13.1,57.07,,W,30.05,,,
LBNL1,09/10/2020 12:15 PDT,29.1,61.02,57.95,86.5,1.28,262.2,2.98,0.0,195.5,13.09,56.93,,W,30.04,,,
LBNL1,09/10/2020 12:30 PDT,29.1,61.44,58.65,85.1,1.16,297.5,2.44,0.0,225.1,13.09,56.89,,WNW,30.04,,,
LBNL1,09/10/2020 12:45 PDT,29.1,62.23,60.22,82.9,1.58,275.1,3.13,0.0,237.3,13.09,56.93,,W,30.04,,,
LBNL1,09/10/2020 13:00 PDT,29.1,62.8,60.66,80.2,1.3,255.2,3.36,0.0,240.1,13.08,56.56,,WSW,30.03,,,
LBNL1,09/10/2020 13:15 PDT,29.1,63.26,60.97,77.98,1.77,245.8,3.51,0.0,225.5,13.07,56.23,,WSW,30.03,,,
LBNL1,09/10/2020 13:30 PDT,29.1,63.63,61.25,76.29,1.66,255.6,3.74,0.0,225.2,13.07,55.98,,WSW,30.03,,,
LBNL1,09/10/2020 13:45 PDT,29.1,64.09,61.6,74.56,1.89,241.5,3.74,0.0,216.5,13.06,55.79,,WSW,30.04,,,
LBNL1,09/10/2020 14:00 PDT,29.1,64.22,61.56,73.8,1.24,231.1,4.05,0.0,207.7,13.06,55.63,,SW,30.04,,,
LBNL1,09/10/2020 14:15 PDT,29.1,64.51,62.18,72.53,1.84,239.5,4.12,0.0,214.1,13.05,55.43,,WSW,30.04,,,
LBNL1,09/10/2020 14:30 PDT,29.1,64.31,61.5,72.33,2.61,267.7,5.19,0.0,200.9,13.05,55.16,,W,30.04,,,
LBNL1,09/10/2020 14:45 PDT,29.1,63.61,60.99,73.5,2.28,270.1,4.2,0.0,211.8,13.05,54.92,,W,30.04,,,
LBNL1,09/10/2020 15:00 PDT,29.1,63.42,60.62,74.3,1.81,265.0,4.43,0.0,216.3,13.05,55.04,,W,30.04,,,
LBNL1,09/10/2020 15:15 PDT,29.1,63.35,60.45,74.16,2.45,284.6,4.81,0.0,201.1,13.05,54.92,,WNW,30.03,,,
LBNL1,09/10/2020 15:30 PDT,29.09,63.33,60.9,74.25,2.15,292.8,4.27,0.0,202.2,13.05,54.93,,WNW,30.03,,,
LBNL1,09/10/2020 15:45 PDT,29.09,63.98,61.41,73.37,1.78,246.5,4.27,0.0,210.8,13.05,55.23,,WSW,30.03,,,
LBNL1,09/10/2020 16:00 PDT,29.09,64.44,61.71,72.33,2.36,220.2,5.57,0.0,183.1,13.05,55.28,,SW,30.02,,,
LBNL1,09/10/2020 16:15 PDT,29.09,64.4,61.81,72.35,1.55,187.3,3.82,0.0,163.2,13.05,55.25,,S,30.02,,,
LBNL1,09/10/2020 16:30 PDT,29.09,64.58,61.94,71.66,2.06,235.8,6.95,0.0,134.6,13.05,55.16,,SW,30.03,,,
LBNL1,09/10/2020 16:45 PDT,29.09,63.9,61.4,73.38,2.54,292.2,6.18,0.0,113.8,13.05,55.16,,WNW,30.02,,,
LBNL1,09/10/2020 17:00 PDT,29.09,63.16,60.96,75.37,3.32,278.6,5.88,0.0,106.8,13.05,55.18,,W,30.03,,,
LBNL1,09/10/2020 17:15 PDT,29.09,62.51,60.26,77.29,1.32,284.7,4.2,0.0,107.7,13.05,55.25,,WNW,30.03,,,
LBNL1,09/10/2020 17:30 PDT,29.08,62.58,60.91,76.91,0.69,136.4,2.6,0.0,89.2,13.05,55.18,,SE,30.02,,,
LBNL1,09/10/2020 17:45 PDT,29.09,62.75,61.14,75.02,1.42,246.8,2.82,0.0,74.47,13.06,54.66,,WSW,30.03,,,
LBNL1,09/10/2020 18:00 PDT,29.08,62.27,60.45,76.33,0.6,109.3,2.06,0.0,64.64,13.06,54.67,,ESE,30.02,,,
LBNL1,09/10/2020 18:15 PDT,29.09,62.26,61.07,76.48,1.5,154.4,2.6,0.0,51.13,13.06,54.72,,SSE,30.03,,,
LBNL1,09/10/2020 18:30 PDT,29.09,61.61,59.85,77.43,0.6,291.6,2.67,0.0,39.35,13.06,54.43,,WNW,30.03,,,
LBNL1,09/10/2020 18:45 PDT,29.09,60.88,59.73,78.62,1.02,129.3,2.75,0.0,27.34,13.07,54.14,,SE,30.03,,,
LBNL1,09/10/2020 19:00 PDT,29.09,60.18,59.5,79.42,1.98,107.2,3.89,0.0,16.04,13.07,53.74,,ESE,30.03,,,
LBNL1,09/10/2020 19:15 PDT,29.09,59.53,59.85,79.77,1.59,127.4,4.88,0.0,7.15,13.07,53.22,,SE,30.03,,,
LBNL1,09/10/2020 19:30 PDT,29.08,59.01,59.11,80.8,1.44,122.7,3.43,0.0,1.61,13.08,53.07,,ESE,30.03,,,
LBNL1,09/10/2020 19:45 PDT,29.09,58.31,58.07,81.6,0.55,237.5,2.52,0.0,0.24,13.08,52.66,,WSW,30.03,,,
LBNL1,09/10/2020 20:00 PDT,29.08,57.62,57.6,81.5,0.0,,0.0,0.0,0.0,13.09,51.95,,,30.03,,,
LBNL1,09/10/2020 20:15 PDT,29.09,57.04,57.34,82.1,0.67,179.4,1.91,0.0,0.0,13.09,51.58,,S,30.04,,,
LBNL1,09/10/2020 20:30 PDT,29.09,56.66,57.36,83.8,0.64,306.1,2.06,0.0,0.0,13.1,51.77,,NW,30.04,,,
LBNL1,09/10/2020 20:45 PDT,29.1,56.63,57.65,84.2,1.46,138.5,2.75,0.0,0.0,13.11,51.87,,SE,30.05,,,
LBNL1,09/10/2020 21:00 PDT,29.1,56.52,57.69,84.5,0.53,194.1,1.76,0.0,0.0,13.11,51.86,,SSW,30.05,,,
LBNL1,09/10/2020 21:15 PDT,29.1,56.42,57.27,84.7,2.09,122.9,3.66,0.0,0.0,13.11,51.83,,ESE,30.05,,,
LBNL1,09/10/2020 21:30 PDT,29.11,56.19,57.62,84.9,1.38,138.2,3.89,0.0,0.0,13.12,51.67,,SE,30.06,,,
LBNL1,09/10/2020 21:45 PDT,29.11,56.08,57.77,84.9,1.2,137.0,2.52,0.0,0.0,13.12,51.56,,SE,30.06,,,
LBNL1,09/10/2020 22:00 PDT,29.1,55.92,57.84,85.0,0.9,109.3,3.13,0.0,0.0,13.13,51.43,,ESE,30.05,,,
LBNL1,09/10/2020 22:15 PDT,29.11,55.91,58.43,85.1,1.35,112.0,2.98,0.0,0.0,13.13,51.46,,ESE,30.06,,,
LBNL1,09/10/2020 22:30 PDT,29.1,55.99,58.7,84.7,2.7,122.3,3.97,0.0,0.0,13.13,51.41,,ESE,30.05,,,
LBNL1,09/10/2020 22:45 PDT,29.11,56.36,58.93,83.6,1.66,138.8,4.12,0.0,0.0,13.13,51.41,,SE,30.06,,,
LBNL1,09/10/2020 23:00 PDT,29.11,56.46,58.74,82.6,2.04,129.7,2.9,0.0,0.0,13.13,51.18,,SE,30.06,,,
LBNL1,09/10/2020 23:15 PDT,29.11,56.45,58.75,82.2,1.73,102.1,2.29,0.0,0.0,13.13,51.04,,ESE,30.06,,,
LBNL1,09/10/2020 23:30 PDT,29.11,56.53,59.59,82.2,0.26,98.6,1.98,0.0,0.0,13.13,51.12,,E,30.06,,,
LBNL1,09/10/2020 23:45 PDT,29.11,56.56,59.04,82.0,1.06,148.9,2.21,0.0,0.0,13.13,51.08,,SSE,30.06,,,
LBNL1,09/11/2020 00:00 PDT,29.1,56.63,58.63,81.2,2.57,98.6,3.13,0.0,0.0,13.13,50.88,,E,30.05,,,
LBNL1,09/11/2020 00:15 PDT,29.1,56.92,60.04,82.0,0.26,80.9,1.76,0.0,0.0,13.14,51.43,,E,30.05,,,
LBNL1,09/11/2020 00:30 PDT,29.1,57.57,59.99,82.6,0.02,15.32,0.92,0.0,0.0,13.14,52.27,,NNE,30.05,,,
LBNL1,09/11/2020 00:45 PDT,29.1,57.8,59.61,82.8,0.03,346.0,1.3,0.0,0.0,13.13,52.56,,NNW,30.05,,,
LBNL1,09/11/2020 01:00 PDT,29.1,58.1,60.05,83.5,0.54,313.5,2.44,0.0,0.0,13.13,53.08,,NW,30.05,,,
LBNL1,09/11/2020 01:15 PDT,29.11,58.07,59.77,83.0,1.34,319.7,4.5,0.0,0.0,13.13,52.89,,NW,30.05,,,
LBNL1,09/11/2020 01:30 PDT,29.1,58.13,59.71,83.8,2.12,338.2,5.19,0.0,0.0,13.13,53.21,,NNW,30.05,,,
LBNL1,09/11/2020 01:45 PDT,29.1,58.08,59.35,83.7,1.65,321.5,3.59,0.0,0.0,13.13,53.13,,NW,30.05,,,
LBNL1,09/11/2020 02:00 PDT,29.1,57.66,58.98,83.3,2.17,341.2,5.72,0.0,0.0,13.13,52.59,,NNW,30.05,,,
LBNL1,09/11/2020 02:15 PDT,29.1,57.48,59.0,84.3,2.93,345.4,6.26,0.0,0.0,13.13,52.74,,NNW,30.05,,,
LBNL1,09/11/2020 02:30 PDT,29.1,57.92,59.16,85.3,3.91,5.36,7.56,0.0,0.0,13.13,53.49,,N,30.05,,,
LBNL1,09/11/2020 02:45 PDT,29.1,58.08,59.09,85.0,5.53,13.3,10.0,0.0,0.0,13.13,53.55,,NNE,30.05,,,
LBNL1,09/11/2020 03:00 PDT,29.1,57.8,58.68,84.3,0.86,342.2,3.82,0.0,0.0,13.13,53.05,,NNW,30.05,,,
LBNL1,09/11/2020 03:15 PDT,29.1,57.24,58.46,84.6,0.0,,0.0,0.0,0.0,13.13,52.6,,,30.05,,,
LBNL1,09/11/2020 03:30 PDT,29.1,57.15,58.74,85.0,0.59,336.0,3.13,0.0,0.0,13.14,52.64,,NNW,30.05,,,
LBNL1,09/11/2020 03:45 PDT,29.09,56.88,58.24,84.8,0.11,299.5,1.07,0.0,0.0,13.14,52.31,,WNW,30.04,,,
LBNL1,09/11/2020 04:00 PDT,29.1,56.78,58.41,85.5,0.07,287.1,1.14,0.0,0.0,13.14,52.44,,WNW,30.04,,,
LBNL1,09/11/2020 04:15 PDT,29.09,56.86,58.54,85.8,0.03,280.4,1.14,0.0,0.0,13.14,52.61,,W,30.04,,,
LBNL1,09/11/2020 04:30 PDT,29.09,56.74,58.44,85.6,0.16,298.6,1.3,0.0,0.0,13.14,52.43,,WNW,30.04,,,
LBNL1,09/11/2020 04:45 PDT,29.09,56.56,58.21,85.8,0.41,133.9,1.76,0.0,0.0,13.14,52.32,,SE,30.04,,,
LBNL1,09/11/2020 05:00 PDT,29.09,56.27,57.92,85.5,0.85,129.8,2.06,0.0,0.0,13.14,51.94,,SE,30.04,,,
LBNL1,09/11/2020 05:15 PDT,29.09,55.94,57.99,85.6,1.0,127.7,2.44,0.0,0.0,13.14,51.64,,SE,30.04,,,
LBNL1,09/11/2020 05:30 PDT,29.1,56.17,58.26,86.9,0.0,,0.0,0.0,0.0,13.14,52.28,,,30.05,,,
LBNL1,09/11/2020 05:45 PDT,29.1,56.31,57.86,86.9,0.0,,0.0,0.0,0.0,13.15,52.42,,,30.05,,,
LBNL1,09/11/2020 06:00 PDT,,56.18,58.28,,,,,,,,,,,None,,,
LBNL1,09/11/2020 06:15 PDT,29.1,56.26,58.41,87.0,0.66,350.8,3.59,0.0,0.0,13.15,52.4,,N,30.05,,,
LBNL1,09/11/2020 06:30 PDT,29.1,56.19,58.38,86.9,1.43,306.6,2.6,0.0,0.03,13.15,52.3,,NW,30.05,,,
LBNL1,09/11/2020 06:45 PDT,29.1,56.22,58.15,86.8,1.8,302.1,2.67,0.0,0.92,13.15,52.3,,WNW,30.05,,,
LBNL1,09/11/2020 07:00 PDT,29.11,56.01,57.5,86.9,0.74,299.9,2.21,0.0,5.2,13.15,52.13,,WNW,30.06,,,
LBNL1,09/11/2020 07:15 PDT,29.11,56.16,57.61,87.5,0.72,309.0,3.36,0.0,14.88,13.15,52.46,,NW,30.06,,,
LBNL1,09/11/2020 07:30 PDT,29.12,56.44,58.23,87.8,2.92,305.6,4.5,0.0,29.65,13.15,52.83,,NW,30.07,,,
LBNL1,09/11/2020 07:45 PDT,29.12,56.73,58.44,87.6,2.68,309.7,4.73,0.0,46.31,13.15,53.06,,NW,30.07,,,
LBNL1,09/11/2020 08:00 PDT,29.12,57.24,58.54,87.7,2.65,297.3,3.89,0.0,64.84,13.14,53.59,,WNW,30.06,,,
LBNL1,09/11/2020 08:15 PDT,29.12,57.51,57.54,87.3,0.39,286.3,1.91,0.0,85.1,13.14,53.73,,WNW,30.07,,,
LBNL1,09/11/2020 08:30 PDT,29.12,57.78,57.55,87.2,0.0,,0.0,0.0,110.0,13.14,53.96,,,30.07,,,
LBNL1,09/11/2020 08:45 PDT,29.12,58.09,57.76,87.0,0.0,,0.0,0.0,138.8,13.14,54.21,,,30.07,,,
LBNL1,09/11/2020 09:00 PDT,29.12,58.67,58.1,86.5,0.0,,0.0,0.0,172.1,13.13,54.62,,,30.06,,,
LBNL1,09/11/2020 09:15 PDT,29.12,59.37,58.59,85.8,0.03,261.8,1.22,0.0,208.3,13.13,55.08,,W,30.06,,,
LBNL1,09/11/2020 09:30 PDT,29.12,60.02,58.67,84.7,1.0,259.6,2.29,0.0,240.3,13.12,55.36,,W,30.07,,,
LBNL1,09/11/2020 09:45 PDT,29.12,61.08,59.11,83.6,0.61,237.4,2.14,0.0,277.0,13.11,56.04,,WSW,30.06,,,
LBNL1,09/11/2020 10:00 PDT,29.12,61.98,59.63,80.5,1.31,272.9,2.67,0.0,316.1,13.11,55.87,,W,30.06,,,
LBNL1,09/11/2020 10:15 PDT,29.12,62.84,60.34,78.39,1.76,258.4,3.21,0.0,357.2,13.1,55.96,,WSW,30.06,,,
LBNL1,09/11/2020 10:30 PDT,29.12,64.02,61.03,76.0,1.81,251.1,4.5,0.0,398.7,13.09,56.25,,WSW,30.06,,,
LBNL1,09/11/2020 10:45 PDT,29.12,64.95,61.53,73.77,2.07,251.4,3.89,0.0,436.7,13.07,56.32,,WSW,30.05,,,
LBNL1,09/11/2020 11:00 PDT,29.12,66.1,62.57,71.31,1.93,252.4,3.59,0.0,468.7,13.07,56.49,,WSW,30.05,,,
LBNL1,09/11/2020 11:15 PDT,29.11,67.2,63.56,68.82,2.07,274.6,4.43,0.0,498.2,13.06,56.55,,W,30.04,,,
LBNL1,09/11/2020 11:30 PDT,29.11,67.8,63.75,67.43,2.39,293.4,4.5,0.0,524.3,13.05,56.56,,WNW,30.04,,,
LBNL1,09/11/2020 11:45 PDT,29.1,68.77,64.71,65.68,2.24,292.0,4.5,0.0,539.2,13.04,56.76,,WNW,30.03,,,
LBNL1,09/11/2020 12:00 PDT,29.1,69.14,65.07,64.77,3.57,296.7,6.95,0.0,558.8,13.03,56.72,,WNW,30.03,,,
LBNL1,09/11/2020 12:15 PDT,29.1,69.6,65.4,64.14,2.85,266.5,5.65,0.0,574.2,13.02,56.89,,W,30.02,,,
LBNL1,09/11/2020 12:30 PDT,29.09,70.03,65.71,62.95,2.83,272.3,5.88,0.0,552.6,13.01,56.77,,W,30.02,,,
LBNL1,09/11/2020 12:45 PDT,29.09,70.46,66.33,61.95,3.14,271.6,5.88,0.0,520.6,13.0,56.74,,W,30.01,,,
LBNL1,09/11/2020 13:00 PDT,29.09,70.73,66.49,61.45,3.07,276.2,5.8,0.0,561.3,13.0,56.77,,W,30.01,,,
LBNL1,09/11/2020 13:15 PDT,29.08,71.12,66.52,61.01,3.45,289.0,5.5,0.0,566.9,12.99,56.94,,WNW,30.0,,,
LBNL1,09/11/2020 13:30 PDT,29.08,71.74,67.57,59.86,2.76,292.9,5.19,0.0,551.3,12.98,56.99,,WNW,30.0,,,
LBNL1,09/11/2020 13:45 PDT,29.08,72.73,68.35,57.69,2.95,287.0,5.88,0.0,545.5,12.97,56.9,,WNW,30.0,,,
LBNL1,09/11/2020 14:00 PDT,29.07,73.17,68.88,56.28,2.84,276.5,6.79,0.0,521.9,12.97,56.62,,W,29.99,,,
LBNL1,09/11/2020 14:15 PDT,29.06,73.45,68.87,55.53,3.29,277.6,6.72,0.0,525.6,12.96,56.51,,W,29.98,,,
LBNL1,09/11/2020 14:30 PDT,29.06,73.41,68.53,55.4,3.81,267.9,7.63,0.0,507.4,12.95,56.41,,W,29.98,,,
LBNL1,09/11/2020 14:45 PDT,29.05,73.48,69.17,54.67,3.54,279.0,6.03,0.0,489.5,12.95,56.11,,W,29.97,,,
LBNL1,09/11/2020 15:00 PDT,29.05,73.87,69.02,53.55,3.05,279.1,6.49,0.0,468.2,12.95,55.9,,W,29.97,,,
LBNL1,09/11/2020 15:15 PDT,29.05,73.97,69.65,52.83,3.15,275.5,6.11,0.0,453.0,12.94,55.62,,W,29.96,,,
LBNL1,09/11/2020 15:30 PDT,29.04,74.21,69.64,51.53,3.52,278.4,8.09,0.0,425.3,12.94,55.15,,W,29.96,,,
LBNL1,09/11/2020 15:45 PDT,29.04,74.82,70.63,50.39,3.1,266.1,5.8,0.0,389.0,12.94,55.1,,W,29.96,,,
LBNL1,09/11/2020 16:00 PDT,29.04,75.1,70.51,50.02,3.05,279.3,5.65,0.0,368.2,12.93,55.16,,W,29.95,,,
LBNL1,09/11/2020 16:15 PDT,29.04,74.7,70.48,51.85,3.26,269.9,6.95,0.0,340.2,12.93,55.78,,W,29.95,,,
LBNL1,09/11/2020 16:30 PDT,29.03,73.93,69.41,53.96,2.7,279.6,5.65,0.0,317.7,12.93,56.17,,W,29.95,,,
LBNL1,09/11/2020 16:45 PDT,29.03,73.73,69.88,54.4,1.53,280.7,3.36,0.0,275.7,12.93,56.21,,W,29.95,,,
LBNL1,09/11/2020 17:00 PDT,29.03,74.19,70.61,53.42,0.91,267.6,2.75,0.0,242.4,12.93,56.13,,W,29.94,,,
LBNL1,09/11/2020 17:15 PDT,29.03,74.19,70.65,53.55,2.12,262.8,4.05,0.0,213.2,12.93,56.2,,W,29.94,,,
LBNL1,09/11/2020 17:30 PDT,29.03,72.77,68.84,56.25,1.5,297.3,3.74,0.0,174.3,12.93,56.23,,WNW,29.95,,,
LBNL1,09/11/2020 17:45 PDT,29.03,71.77,68.25,58.71,0.97,265.7,2.44,0.0,139.1,12.94,56.48,,W,29.95,,,
LBNL1,09/11/2020 18:00 PDT,29.03,70.88,67.86,60.94,0.08,241.9,1.68,0.0,109.9,12.94,56.68,,WSW,29.95,,,
