# STATION: LBNL1
# STATION NAME: Berkeley Lab
# LATITUDE: 37.8771
# LONGITUDE: -122.2486
# ELEVATION [ft]: 888
# STATE: CA
Station_ID,Date_Time,pressure_set_1,air_temp_set_1,air_temp_set_2,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,precip_accum_fifteen_minute_set_1,solar_radiation_set_1,volt_set_1,dew_point_temperature_set_1d,wind_chill_set_1d,wind_cardinal_direction_set_1d,sea_level_pressure_set_1d,heat_index_set_1d,wet_bulb_temperature_set_1d,altimeter_set_1d
,,INHG,Fahrenheit,Fahrenheit,%,Miles/hour,Degrees,Miles/hour,Inches,W/m**2,volts,Fahrenheit,Fahrenheit,code,INHG,Fahrenheit,Fahrenheit,INHG
LBNL1,09/09/2021 22:00 PDT,28.91,57.92,57.51,86.9,6.17,145.1,10.0,0.0,0.0,13.14,54.01,,SE,29.85,,,
LBNL1,09/09/2021 22:15 PDT,28.91,57.68,57.45,87.7,4.19,170.2,7.17,0.0,0.0,13.15,54.02,,S,29.86,,,
LBNL1,09/09/2021 22:30 PDT,28.91,57.37,57.02,88.7,3.75,168.2,8.02,0.0,0.0,13.15,54.03,,SSE,29.86,,,
LBNL1,09/09/2021 22:45 PDT,28.91,57.35,56.91,88.7,3.67,166.0,5.88,0.0,0.0,13.15,54.01,,SSE,29.86,,,
LBNL1,09/09/2021 23:00 PDT,28.91,57.39,56.81,88.8,4.11,146.1,6.11,0.0,0.0,13.15,54.08,,SE,29.86,,,
LBNL1,09/09/2021 23:15 PDT,28.92,57.4,56.96,88.6,4.32,142.7,6.64,0.0,0.0,13.15,54.03,,SE,29.86,,,
LBNL1,09/09/2021 23:30 PDT,28.91,57.55,57.07,88.2,3.97,135.1,6.34,0.0,0.0,13.15,54.05,,SE,29.86,,,
LBNL1,09/09/2021 23:45 PDT,28.91,57.37,57.06,88.8,2.91,181.7,5.04,0.0,0.0,13.15,54.06,,S,29.86,,,
LBNL1,09/10/2021 00:00 PDT,28.91,57.41,57.19,89.0,3.26,158.5,5.88,0.0,0.0,13.15,54.16,,SSE,29.86,,,
LBNL1,09/10/2021 00:15 PDT,28.91,57.39,57.06,89.2,4.25,159.1,6.49,0.0,0.0,13.15,54.21,,SSE,29.86,,,
LBNL1,09/10/2021 00:30 PDT,28.92,57.46,57.11,88.9,5.96,147.7,8.09,0.0,0.0,13.15,54.18,,SSE,29.86,,,
LBNL1,09/10/2021 00:45 PDT,28.92,57.46,57.1,88.8,5.41,162.1,8.02,0.0,0.0,13.15,54.15,,SSE,29.86,,,
LBNL1,09/10/2021 01:00 PDT,28.94,57.27,57.04,89.3,3.99,173.8,7.1,0.0,0.0,13.15,54.12,,S,29.88,,,
LBNL1,09/10/2021 01:15 PDT,28.93,57.46,57.16,89.1,4.23,163.6,7.48,0.0,0.0,13.15,54.24,,SSE,29.87,,,
LBNL1,09/10/2021 01:30 PDT,28.95,57.01,56.75,90.1,3.62,171.4,7.56,0.0,0.0,13.15,54.11,,S,29.89,,,
LBNL1,09/10/2021 01:45 PDT,28.95,56.52,56.17,91.3,3.46,193.4,9.31,0.0,0.0,13.16,53.99,,SSW,29.9,,,
LBNL1,09/10/2021 02:00 PDT,28.96,56.14,55.94,92.1,6.85,230.4,12.52,0.0,0.0,13.16,53.85,,SW,29.91,,,
LBNL1,09/10/2021 02:15 PDT,28.97,55.77,55.63,93.1,8.14,236.2,14.2,0.0,0.0,13.17,53.79,,SW,29.92,,,
LBNL1,09/10/2021 02:30 PDT,28.96,55.56,55.43,93.4,5.57,230.8,12.14,0.0,0.0,13.17,53.67,,SW,29.91,,,
LBNL1,09/10/2021 02:45 PDT,28.95,55.55,55.46,93.8,2.62,222.6,5.72,0.0,0.0,13.17,53.77,,SW,29.89,,,
LBNL1,09/10/2021 03:00 PDT,28.95,55.89,55.63,94.2,3.45,142.6,5.57,0.0,0.0,13.17,54.23,,SE,29.89,,,
LBNL1,09/10/2021 03:15 PDT,28.96,55.86,55.63,94.3,2.51,182.1,6.26,0.0,0.0,13.17,54.23,,S,29.91,,,
LBNL1,09/10/2021 03:30 PDT,28.95,55.85,55.64,94.4,2.87,179.4,6.26,0.0,0.0,13.17,54.25,,S,29.89,,,
LBNL1,09/10/2021 03:45 PDT,28.94,56.11,55.81,94.5,3.32,146.1,6.79,0.0,0.0,13.17,54.54,,SE,29.88,,,
LBNL1,09/10/2021 04:00 PDT,28.96,56.18,55.86,94.5,3.37,154.6,7.17,0.0,0.0,13.17,54.61,,SSE,29.91,,,
LBNL1,09/10/2021 04:15 PDT,28.96,56.21,55.84,94.4,7.03,134.6,15.04,0.0,0.0,13.17,54.61,,SE,29.91,,,
LBNL1,09/10/2021 04:30 PDT,28.97,56.42,56.08,94.4,4.04,161.5,9.01,0.0,0.0,13.17,54.82,,SSE,29.92,,,
LBNL1,09/10/2021 04:45 PDT,28.95,56.64,56.21,94.0,6.02,127.9,9.62,0.0,0.0,13.16,54.92,,SE,29.89,,,
LBNL1,09/10/2021 05:00 PDT,28.96,56.62,56.26,93.7,5.58,159.6,12.9,0.0,0.0,13.16,54.81,,SSE,29.91,,,
LBNL1,09/10/2021 05:15 PDT,28.96,56.73,56.34,93.4,5.5,123.6,10.38,0.0,0.0,13.16,54.83,,ESE,29.91,,,
LBNL1,09/10/2021 05:30 PDT,28.98,56.79,56.42,92.9,5.06,148.1,7.71,0.0,0.0,13.16,54.74,,SSE,29.92,,,
LBNL1,09/10/2021 05:45 PDT,28.98,56.91,56.64,93.2,4.73,149.7,8.32,0.0,0.0,13.16,54.95,,SSE,29.92,,,
LBNL1,09/10/2021 06:00 PDT,28.98,56.93,56.62,93.7,3.46,157.2,6.41,0.0,0.0,13.16,55.12,,SSE,29.92,,,
LBNL1,09/10/2021 06:15 PDT,28.99,56.8,56.62,93.9,2.43,186.9,6.26,0.0,0.0,13.16,55.05,,S,29.93,,,
LBNL1,09/10/2021 06:30 PDT,28.99,56.71,56.53,94.2,3.66,170.5,7.71,0.0,0.0,13.16,55.04,,S,29.94,,,
LBNL1,09/10/2021 06:45 PDT,28.99,56.75,56.51,94.4,3.88,153.4,8.93,0.0,0.27,13.16,55.14,,SSE,29.94,,,
LBNL1,09/10/2021 07:00 PDT,29.0,56.78,56.5,94.5,4.26,152.7,7.1,0.0,1.41,13.16,55.2,,SSE,29.95,,,
LBNL1,09/10/2021 07:15 PDT,29.01,56.71,56.44,94.6,4.19,156.8,7.02,0.0,3.81,13.16,55.16,,SSE,29.96,,,
LBNL1,09/10/2021 07:30 PDT,29.01,56.63,56.38,94.6,4.06,158.3,7.17,0.0,7.1,13.16,55.08,,SSE,29.96,,,
LBNL1,09/10/2021 07:45 PDT,29.01,56.6,56.31,94.7,4.46,146.2,7.79,0.0,11.98,13.16,55.08,,SE,29.96,,,
LBNL1,09/10/2021 08:00 PDT,29.01,56.7,56.36,94.8,5.37,141.0,8.78,0.0,34.55,13.16,55.21,,SE,29.96,,,
LBNL1,09/10/2021 08:15 PDT,29.02,56.62,56.3,94.8,6.21,142.7,10.0,0.0,36.45,13.16,55.13,,SE,29.96,,,
LBNL1,09/10/2021 08:30 PDT,29.03,56.52,56.17,94.8,4.85,144.4,9.62,0.0,38.75,13.16,55.03,,SE,29.97,,,
LBNL1,09/10/2021 08:45 PDT,29.03,56.48,56.03,94.8,5.68,151.8,9.24,0.0,79.44,13.16,54.99,,SSE,29.97,,,
LBNL1,09/10/2021 09:00 PDT,29.03,56.62,56.17,94.8,4.4,157.5,8.55,0.0,92.4,13.16,55.13,,SSE,29.97,,,
LBNL1,09/10/2021 09:15 PDT,29.03,56.79,56.42,94.7,3.34,160.9,6.79,0.0,106.0,13.16,55.27,,SSE,29.97,,,
LBNL1,09/10/2021 09:30 PDT,29.03,56.95,56.38,94.6,5.16,154.7,8.4,0.0,130.7,13.15,55.4,,SSE,29.98,,,
LBNL1,09/10/2021 09:45 PDT,29.03,57.17,56.51,93.9,4.46,158.7,7.48,0.0,163.4,13.15,55.41,,SSE,29.98,,,
LBNL1,09/10/2021 10:00 PDT,29.03,57.22,56.35,92.2,5.72,149.1,8.55,0.0,232.6,13.14,54.95,,SSE,29.98,,,
LBNL1,09/10/2021 10:15 PDT,29.04,57.89,56.8,90.4,5.39,148.8,8.47,0.0,273.5,13.14,55.07,,SSE,29.99,,,
LBNL1,09/10/2021 10:30 PDT,29.04,58.93,57.33,88.1,4.74,160.7,8.7,0.0,328.2,13.13,55.38,,SSE,29.99,,,
LBNL1,09/10/2021 10:45 PDT,29.06,59.41,57.71,86.1,4.61,172.5,8.93,0.0,438.0,13.12,55.22,,S,30.0,,,
LBNL1,09/10/2021 11:00 PDT,29.05,60.96,58.09,81.7,5.27,164.5,8.4,0.0,666.2,13.11,55.28,,SSE,29.99,,,
LBNL1,09/10/2021 11:15 PDT,29.05,61.64,58.92,78.51,3.75,177.0,8.7,0.0,705.7,13.09,54.84,,S,29.99,,,
LBNL1,09/10/2021 11:30 PDT,29.05,61.81,59.16,77.74,3.81,192.2,8.93,0.0,735.1,13.08,54.73,,SSW,29.99,,,
LBNL1,09/10/2021 11:45 PDT,29.05,61.23,58.99,78.3,4.57,213.4,8.47,0.0,763.7,13.08,54.37,,SSW,29.99,,,
LBNL1,09/10/2021 12:00 PDT,29.05,61.34,59.85,78.81,4.28,241.2,8.4,0.0,787.1,13.07,54.65,,WSW,29.99,,,
LBNL1,09/10/2021 12:15 PDT,29.05,61.93,61.01,77.12,4.18,228.2,10.61,0.0,808.0,13.07,54.63,,SW,29.99,,,
LBNL1,09/10/2021 12:30 PDT,29.05,61.95,61.1,76.52,4.85,226.5,10.15,0.0,818.0,13.06,54.43,,SW,29.99,,,
LBNL1,09/10/2021 12:45 PDT,29.05,62.14,61.14,75.77,4.4,223.9,8.4,0.0,829.0,13.05,54.34,,SW,29.99,,,
LBNL1,09/10/2021 13:00 PDT,29.05,61.65,60.53,77.23,4.59,249.2,10.15,0.0,836.0,13.05,54.39,,WSW,29.99,,,
LBNL1,09/10/2021 13:15 PDT,29.05,63.18,61.96,73.42,4.71,252.9,8.78,0.0,839.0,13.04,54.48,,WSW,29.99,,,
LBNL1,09/10/2021 13:30 PDT,29.05,63.98,62.69,71.79,4.83,253.8,10.08,0.0,838.0,13.03,54.63,,WSW,29.98,,,
LBNL1,09/10/2021 13:45 PDT,29.05,63.35,62.27,73.32,4.81,249.5,8.93,0.0,833.0,13.02,54.61,,WSW,29.99,,,
LBNL1,09/10/2021 14:00 PDT,29.05,63.97,62.4,71.49,4.32,264.9,9.39,0.0,825.0,13.01,54.51,,W,29.98,,,
LBNL1,09/10/2021 14:15 PDT,29.05,62.89,61.53,74.2,4.4,265.7,8.02,0.0,812.0,13.01,54.49,,W,29.99,,,
LBNL1,09/10/2021 14:30 PDT,29.05,63.75,62.18,72.51,4.95,255.6,10.92,0.0,795.6,13.02,54.68,,WSW,29.98,,,
LBNL1,09/10/2021 14:45 PDT,29.04,63.19,61.64,73.68,3.75,284.9,8.7,0.0,775.4,13.02,54.59,,WNW,29.98,,,
LBNL1,09/10/2021 15:00 PDT,29.04,63.68,62.32,72.1,4.72,279.8,7.71,0.0,751.2,13.02,54.46,,W,29.98,,,
LBNL1,09/10/2021 15:15 PDT,29.04,63.95,62.61,71.62,4.23,273.7,8.93,0.0,723.7,13.01,54.54,,W,29.98,,,
LBNL1,09/10/2021 15:30 PDT,29.03,63.75,62.74,71.97,4.08,279.5,7.4,0.0,692.6,13.01,54.48,,W,29.97,,,
LBNL1,09/10/2021 15:45 PDT,29.03,64.15,62.86,70.84,4.15,280.6,8.32,0.0,658.3,13.0,54.43,,W,29.97,,,
LBNL1,09/10/2021 16:00 PDT,29.03,64.07,62.52,71.21,5.27,277.5,8.78,0.0,621.0,13.0,54.49,,W,29.97,,,
LBNL1,09/10/2021 16:15 PDT,29.03,63.49,62.15,72.35,5.65,277.1,9.85,0.0,581.1,13.0,54.37,,W,29.97,,,
LBNL1,09/10/2021 16:30 PDT,29.03,62.58,60.92,74.42,7.1,284.7,10.76,0.0,543.1,13.0,54.27,,WNW,29.97,,,
LBNL1,09/10/2021 16:45 PDT,29.03,61.47,60.17,76.82,5.43,278.1,9.01,0.0,465.2,13.01,54.07,,W,29.97,,,
LBNL1,09/10/2021 17:00 PDT,29.03,61.7,60.3,76.51,4.46,272.0,8.32,0.0,435.1,13.02,54.18,,W,29.97,,,
LBNL1,09/10/2021 17:15 PDT,29.03,61.01,60.09,77.89,4.93,277.3,9.54,0.0,362.6,13.02,54.01,,W,29.97,,,
LBNL1,09/10/2021 17:30 PDT,29.03,59.81,58.77,81.2,4.58,289.3,9.85,0.0,311.8,13.03,53.99,,WNW,29.98,,,
LBNL1,09/10/2021 17:45 PDT,29.03,60.37,59.36,80.4,3.92,281.9,6.95,0.0,269.9,13.04,54.26,,WNW,29.97,,,
LBNL1,09/10/2021 18:00 PDT,29.03,59.96,59.43,81.3,3.46,294.0,7.48,0.0,246.0,13.05,54.17,,WNW,29.97,,,
LBNL1,09/10/2021 18:15 PDT,29.03,60.75,60.29,78.47,2.7,296.4,5.34,0.0,210.5,13.06,53.96,,WNW,29.97,,,
LBNL1,09/10/2021 18:30 PDT,29.03,61.09,60.78,78.25,2.07,283.8,5.65,0.0,162.9,13.07,54.21,,WNW,29.97,,,
LBNL1,09/10/2021 18:45 PDT,29.03,60.46,59.9,80.3,3.77,281.7,6.26,0.0,116.4,13.07,54.31,,WNW,29.97,,,
LBNL1,09/10/2021 19:00 PDT,29.03,59.18,58.58,83.6,3.88,282.1,5.88,0.0,64.21,13.08,54.17,,WNW,29.98,,,
LBNL1,09/10/2021 19:15 PDT,29.04,58.23,57.71,85.3,2.74,289.2,5.11,0.0,23.98,13.09,53.8,,WNW,29.98,,,
LBNL1,09/10/2021 19:30 PDT,29.03,57.69,57.44,87.0,1.05,298.2,3.05,0.0,6.25,13.11,53.81,,WNW,29.98,,,
LBNL1,09/10/2021 19:45 PDT,29.04,58.35,58.29,84.9,0.59,166.3,2.21,0.0,1.22,13.12,53.79,,SSE,29.98,,,
LBNL1,09/10/2021 20:00 PDT,29.03,58.76,58.79,82.9,0.62,32.38,2.9,0.0,0.03,13.13,53.53,,NNE,29.98,,,
LBNL1,09/10/2021 20:15 PDT,29.04,59.55,59.63,79.44,0.46,76.44,2.75,0.0,0.0,13.13,53.13,,ENE,29.98,,,
LBNL1,09/10/2021 20:30 PDT,29.04,59.88,59.94,78.13,1.53,105.3,4.05,0.0,0.0,13.13,52.99,,ESE,29.98,,,
LBNL1,09/10/2021 20:45 PDT,29.05,58.61,58.58,81.9,1.52,146.5,4.43,0.0,0.0,13.14,53.05,,SSE,29.99,,,
LBNL1,09/10/2021 21:00 PDT,29.05,58.89,58.59,81.9,3.48,134.9,8.09,0.0,0.0,13.14,53.32,,SE,29.99,,,
LBNL1,09/10/2021 21:15 PDT,29.06,58.88,58.72,81.8,2.24,154.6,6.11,0.0,0.0,13.14,53.28,,SSE,30.0,,,
LBNL1,09/10/2021 21:30 PDT,29.06,58.75,58.57,83.0,2.62,158.5,5.34,0.0,0.0,13.14,53.55,,SSE,30.0,,,
LBNL1,09/10/2021 21:45 PDT,29.06,58.01,57.93,85.3,2.05,144.1,6.34,0.0,0.0,13.15,53.58,,SE,30.0,,,
LBNL1,09/10/2021 22:00 PDT,29.06,57.29,57.05,86.9,3.56,149.5,7.02,0.0,0.0,13.15,53.39,,SSE,30.0,,,
LBNL1,09/10/2021 22:15 PDT,29.06,56.85,56.5,87.8,4.67,147.8,8.09,0.0,0.0,13.16,53.24,,SSE,30.01,,,
LBNL1,09/10/2021 22:30 PDT,29.05,56.84,56.53,87.9,4.43,152.5,7.17,0.0,0.0,13.16,53.26,,SSE,30.0,,,
LBNL1,09/10/2021 22:45 PDT,29.06,56.67,56.47,88.0,3.03,165.2,5.95,0.0,0.0,13.17,53.12,,SSE,30.01,,,
LBNL1,09/10/2021 23:00 PDT,29.06,56.52,56.36,88.7,3.07,147.9,5.34,0.0,0.0,13.17,53.19,,SSE,30.01,,,
LBNL1,09/10/2021 23:15 PDT,29.06,56.93,56.73,87.6,4.4,134.8,6.18,0.0,0.0,13.17,53.25,,SE,30.01,,,
LBNL1,09/10/2021 23:30 PDT,29.06,57.03,56.75,88.7,5.87,145.8,8.63,0.0,0.0,13.17,53.7,,SE,30.01,,,
LBNL1,09/10/2021 23:45 PDT,29.05,56.74,56.45,88.8,4.61,128.8,7.02,0.0,0.0,13.17,53.44,,SE,30.0,,,
LBNL1,09/11/2021 00:00 PDT,29.05,56.59,56.4,88.9,3.98,137.5,6.03,0.0,0.0,13.17,53.32,,SE,30.0,,,
LBNL1,09/11/2021 00:15 PDT,29.05,56.69,56.65,88.4,3.26,128.1,5.57,0.0,0.0,13.17,53.27,,SE,30.0,,,
LBNL1,09/11/2021 00:30 PDT,29.06,56.82,56.67,88.1,4.72,149.6,8.47,0.0,0.0,13.18,53.3,,SSE,30.01,,,
LBNL1,09/11/2021 00:45 PDT,29.05,56.98,56.8,87.2,6.18,133.6,10.38,0.0,0.0,13.17,53.18,,SE,30.0,,,
LBNL1,09/11/2021 01:00 PDT,29.05,56.79,56.62,87.2,6.5,137.9,11.14,0.0,0.0,13.17,52.99,,SE,30.0,,,
LBNL1,09/11/2021 01:15 PDT,29.05,56.31,56.07,88.8,5.45,135.8,8.93,0.0,0.0,13.18,53.02,,SE,30.0,,,
LBNL1,09/11/2021 01:30 PDT,29.05,56.14,55.86,88.9,4.9,119.1,7.17,0.0,0.0,13.18,52.88,,ESE,30.0,,,
LBNL1,09/11/2021 01:45 PDT,29.05,56.17,55.87,89.1,6.25,126.7,11.37,0.0,0.0,13.18,52.97,,SE,30.0,,,
LBNL1,09/11/2021 02:00 PDT,29.06,56.22,55.84,89.7,6.33,132.4,9.77,0.0,0.0,13.18,53.21,,SE,30.01,,,
LBNL1,09/11/2021 02:15 PDT,29.04,55.98,55.66,90.1,6.12,118.2,9.01,0.0,0.0,13.18,53.09,,ESE,29.99,,,
LBNL1,09/11/2021 02:30 PDT,29.05,56.05,55.83,89.2,6.16,113.8,9.47,0.0,0.0,13.18,52.88,,ESE,30.0,,,
LBNL1,09/11/2021 02:45 PDT,29.05,56.06,55.85,89.0,4.36,148.0,5.65,0.0,0.0,13.18,52.83,,SSE,30.0,,,
LBNL1,09/11/2021 03:00 PDT,29.06,55.92,55.66,89.9,5.65,156.9,7.56,0.0,0.0,13.19,52.97,,SSE,30.01,,,
LBNL1,09/11/2021 03:15 PDT,29.06,55.61,55.4,91.0,4.33,146.5,6.87,0.0,0.0,13.19,53.0,,SSE,30.01,,,
LBNL1,09/11/2021 03:30 PDT,29.05,55.57,55.23,91.7,4.29,128.6,6.72,0.0,0.0,13.19,53.17,,SE,30.0,,,
LBNL1,09/11/2021 03:45 PDT,29.04,55.27,55.08,91.3,5.17,122.4,7.02,0.0,0.0,13.19,52.75,,ESE,29.99,,,
LBNL1,09/11/2021 04:00 PDT,29.04,55.02,55.16,90.5,2.07,124.2,4.73,0.0,0.0,13.19,52.26,,SE,29.99,,,
LBNL1,09/11/2021 04:15 PDT,29.04,55.25,55.27,89.5,1.89,143.3,4.58,0.0,0.0,13.2,52.19,,SE,29.99,,,
LBNL1,09/11/2021 04:30 PDT,29.04,55.35,55.44,90.3,3.17,130.5,7.02,0.0,0.0,13.2,52.53,,SE,29.99,,,
LBNL1,09/11/2021 04:45 PDT,29.05,54.97,54.99,90.9,3.23,187.2,6.11,0.0,0.0,13.2,52.33,,S,30.0,,,
LBNL1,09/11/2021 05:00 PDT,29.04,54.8,54.58,92.8,4.15,129.5,6.11,0.0,0.0,13.2,52.73,,SE,29.99,,,
LBNL1,09/11/2021 05:15 PDT,29.05,54.34,54.17,93.1,3.83,141.1,5.88,0.0,0.0,13.2,52.37,,SE,30.0,,,
LBNL1,09/11/2021 05:30 PDT,29.04,54.47,54.22,93.0,4.3,121.2,6.56,0.0,0.0,13.2,52.47,,ESE,29.99,,,
LBNL1,09/11/2021 05:45 PDT,29.04,55.3,55.19,90.3,3.53,115.0,6.03,0.0,0.0,13.21,52.48,,ESE,29.99,,,
LBNL1,09/11/2021 06:00 PDT,29.04,55.92,56.62,86.5,2.7,124.8,5.34,0.0,0.0,13.21,51.91,,SE,29.99,,,
LBNL1,09/11/2021 06:15 PDT,29.05,55.15,55.13,88.4,2.78,159.9,5.57,0.0,0.01,13.2,51.75,,SSE,30.0,,,
LBNL1,09/11/2021 06:30 PDT,29.05,55.09,55.7,88.9,4.83,118.5,7.94,0.0,0.1,13.21,51.84,,ESE,30.0,,,
LBNL1,09/11/2021 06:45 PDT,29.06,55.36,55.67,86.9,3.03,128.7,5.65,0.0,1.49,13.21,51.49,,SE,30.01,,,
LBNL1,09/11/2021 07:00 PDT,29.05,55.81,56.18,86.1,4.89,110.2,7.1,0.0,6.57,13.21,51.68,,ESE,30.0,,,
LBNL1,09/11/2021 07:15 PDT,29.05,57.41,58.01,79.48,4.82,101.4,6.95,0.0,12.58,13.2,51.06,,ESE,30.0,,,
LBNL1,09/11/2021 07:30 PDT,29.05,58.17,58.72,76.27,3.34,115.2,4.81,0.0,53.85,13.19,50.67,,ESE,29.99,,,
LBNL1,09/11/2021 07:45 PDT,29.06,56.71,57.14,80.9,1.37,139.4,4.35,0.0,117.4,13.18,50.86,,SE,30.01,,,
LBNL1,09/11/2021 08:00 PDT,29.06,55.43,55.93,87.8,1.69,134.0,3.28,0.0,160.8,13.19,51.84,,SE,30.02,,,
LBNL1,09/11/2021 08:15 PDT,29.07,55.04,55.56,90.7,0.33,127.8,3.05,0.0,205.0,13.19,52.34,,SE,30.03,,,
LBNL1,09/11/2021 08:30 PDT,29.07,56.11,56.59,90.1,2.88,143.6,3.97,0.0,253.2,13.19,53.22,,SE,30.02,,,
LBNL1,09/11/2021 08:45 PDT,29.07,56.78,57.87,87.9,2.53,142.4,3.97,0.0,302.4,13.18,53.2,,SE,30.02,,,
LBNL1,09/11/2021 09:00 PDT,29.08,57.01,57.88,87.6,0.98,247.3,3.43,0.0,348.5,13.18,53.33,,WSW,30.03,,,
LBNL1,09/11/2021 09:15 PDT,29.08,57.77,57.99,86.1,1.94,239.9,3.74,0.0,393.4,13.17,53.6,,WSW,30.03,,,
LBNL1,09/11/2021 09:30 PDT,29.09,59.41,59.74,83.1,1.86,162.5,4.5,0.0,439.3,13.16,54.23,,SSE,30.03,,,
LBNL1,09/11/2021 09:45 PDT,29.09,61.14,61.26,79.42,2.68,156.4,4.73,0.0,483.7,13.15,54.67,,SSE,30.03,,,
LBNL1,09/11/2021 10:00 PDT,29.1,62.15,62.01,77.03,1.86,209.6,4.88,0.0,526.3,13.14,54.81,,SSW,30.04,,,
LBNL1,09/11/2021 10:15 PDT,29.09,62.8,62.52,75.24,2.3,232.0,5.34,0.0,565.5,13.11,54.79,,SW,30.03,,,
LBNL1,09/11/2021 10:30 PDT,29.09,63.62,63.36,73.26,2.54,224.1,5.95,0.0,604.5,13.08,54.84,,SW,30.03,,,
LBNL1,09/11/2021 10:45 PDT,29.1,64.58,64.16,71.34,2.44,234.2,5.19,0.0,640.5,13.07,55.03,,SW,30.03,,,
LBNL1,09/11/2021 11:00 PDT,29.09,65.33,65.05,69.69,1.34,251.8,5.42,0.0,675.2,13.05,55.11,,WSW,30.02,,,
LBNL1,09/11/2021 11:15 PDT,29.09,66.47,66.08,67.73,2.5,256.4,5.42,0.0,706.3,13.04,55.41,,WSW,30.02,,,
LBNL1,09/11/2021 11:30 PDT,29.09,67.1,66.28,66.26,3.2,254.2,6.56,0.0,733.1,13.03,55.41,,WSW,30.02,,,
LBNL1,09/11/2021 11:45 PDT,29.09,66.26,65.04,67.69,4.63,273.4,8.47,0.0,757.3,13.03,55.19,,W,30.02,,,
LBNL1,09/11/2021 12:00 PDT,29.09,65.23,63.68,69.74,4.88,287.1,8.24,0.0,779.4,13.02,55.03,,WNW,30.02,,,
LBNL1,09/11/2021 12:15 PDT,29.08,65.17,63.8,69.99,3.79,279.4,7.17,0.0,798.3,13.02,55.07,,W,30.02,,,
LBNL1,09/11/2021 12:30 PDT,29.08,65.02,63.8,70.04,4.21,289.4,7.33,0.0,813.0,13.02,54.95,,WNW,30.02,,,
LBNL1,09/11/2021 12:45 PDT,29.07,64.93,63.64,69.61,3.91,271.5,7.33,0.0,825.0,13.01,54.69,,W,30.01,,,
LBNL1,09/11/2021 13:00 PDT,29.07,65.68,64.4,68.54,3.08,278.8,7.02,0.0,834.0,13.01,54.98,,W,30.01,,,
LBNL1,09/11/2021 13:15 PDT,29.07,67.08,65.9,65.53,2.67,268.9,5.95,0.0,837.0,12.99,55.08,,W,30.0,,,
LBNL1,09/11/2021 13:30 PDT,29.07,67.39,65.76,64.56,4.72,272.6,7.79,0.0,835.0,12.98,54.96,,W,30.0,,,
LBNL1,09/11/2021 13:45 PDT,29.06,66.88,65.6,65.5,3.79,275.1,7.25,0.0,830.0,12.98,54.88,,W,29.99,,,
LBNL1,09/11/2021 14:00 PDT,29.06,66.87,65.7,65.32,4.05,280.3,7.1,0.0,819.0,12.98,54.79,,W,29.99,,,
LBNL1,09/11/2021 14:15 PDT,29.07,66.42,64.75,65.28,4.95,282.0,8.47,0.0,805.0,12.97,54.35,,WNW,30.0,,,
LBNL1,09/11/2021 14:30 PDT,29.06,65.78,64.12,66.59,4.61,274.7,8.02,0.0,787.3,12.98,54.28,,W,30.0,,,
LBNL1,09/11/2021 14:45 PDT,29.06,65.52,64.13,66.96,4.37,271.9,7.25,0.0,767.7,12.99,54.19,,W,29.99,,,
LBNL1,09/11/2021 15:00 PDT,29.06,65.47,63.64,66.57,4.63,285.0,7.86,0.0,743.5,12.99,53.98,,WNW,29.99,,,
LBNL1,09/11/2021 15:15 PDT,29.05,65.71,64.14,65.8,4.21,284.0,7.63,0.0,715.8,12.98,53.89,,WNW,29.98,,,
LBNL1,09/11/2021 15:30 PDT,29.05,66.83,65.47,63.66,3.38,280.6,6.11,0.0,684.8,12.98,54.04,,W,29.98,,,
LBNL1,09/11/2021 15:45 PDT,29.04,67.31,65.76,62.58,4.34,289.0,7.33,0.0,651.6,12.97,54.03,,WNW,29.97,,,
LBNL1,09/11/2021 16:00 PDT,29.04,67.69,66.23,61.69,4.88,280.1,8.85,0.0,614.9,12.97,54.0,,W,29.97,,,
LBNL1,09/11/2021 16:15 PDT,29.04,65.43,63.87,66.34,6.16,276.7,8.93,0.0,575.4,12.97,53.84,,W,29.97,,,
LBNL1,09/11/2021 16:30 PDT,29.03,65.22,63.89,67.22,4.64,275.2,8.63,0.0,533.8,12.97,54.01,,W,29.96,,,
LBNL1,09/11/2021 16:45 PDT,29.03,66.12,64.98,64.75,4.02,282.0,7.33,0.0,491.3,12.97,53.84,,WNW,29.96,,,
LBNL1,09/11/2021 17:00 PDT,29.03,66.14,64.92,62.55,4.14,277.3,6.79,0.0,446.3,12.97,52.91,,W,29.96,,,
LBNL1,09/11/2021 17:15 PDT,29.02,65.16,64.14,64.57,4.56,278.3,7.17,0.0,400.0,12.98,52.84,,W,29.95,,,
LBNL1,09/11/2021 17:30 PDT,29.02,63.58,62.21,67.81,5.98,281.4,9.24,0.0,352.5,12.99,52.68,,WNW,29.96,,,
LBNL1,09/11/2021 17:45 PDT,29.03,62.94,61.8,70.83,4.59,285.9,7.86,0.0,303.7,13.0,53.26,,WNW,29.96,,,
LBNL1,09/11/2021 18:00 PDT,29.03,63.05,62.16,69.48,3.4,280.2,6.34,0.0,254.7,13.01,52.84,,W,29.96,,,
LBNL1,09/11/2021 18:15 PDT,29.02,63.41,62.91,68.33,2.45,278.3,4.58,0.0,205.5,13.02,52.72,,W,29.95,,,
